,name,ideal_point_0,ideal_point_1,ideal_point_2,ideal_point_3,ideal_point_4,ideal_point_5,ideal_point_6,ideal_point_7,ideal_point_8,ideal_point_9,ideal_point_10,ideal_point_11,ideal_point_12,ideal_point_13,ideal_point_14
262,"6764
",0.148144,-0.016347388,0.11792903,0.025400074,-0.27178845,-0.040972397,-0.07625557,-0.071564816,0.07895965,0.12039707,-0.008213589,-0.016345354,0.3257531,-0.4085255,-0.19693115
263,"6765
",0.005384099,-0.013022108,-0.026122676,0.13380422,0.17983608,-0.044443663,0.35135528,-0.01203251,-0.012781858,0.07564889,0.25143775,-0.033448707,0.019830268,-0.40561843,0.11846983
264,"6766
",-0.07412408,-0.008379292,0.2477069,0.31906825,0.04174019,0.0017721576,-0.17287044,-0.05173709,0.47917104,-0.118179366,-0.27023277,0.04205058,0.01783154,0.10747499,-0.08964654
265,"6767
",0.27928734,0.13037592,0.8515729,0.27633595,0.29078457,-0.015544853,-0.0133175505,0.4266196,-0.014866541,0.27297306,-0.10672373,0.059216294,0.14634052,-0.17945082,-0.010451643
266,"6772
",0.20627964,0.016332375,0.35417566,-0.038786285,0.22439742,0.019106029,-0.17800853,0.041375365,0.082527205,0.12864697,-0.0668497,0.022992382,-0.027324535,-0.102233775,0.2489463
267,"6778
",-0.041550465,-0.01869672,-0.11364888,0.25445914,-0.35521746,0.009393127,-0.07912508,-0.016087163,-0.29217887,0.084102124,0.45474273,0.059795283,-0.34169707,0.072115965,0.014892922
268,"6781
",0.04954136,-0.04186942,0.4487168,0.10417486,-0.12729505,-0.25461593,0.22056048,0.023009881,0.03143581,-0.26519957,0.3313708,-0.6583432,-0.15399064,0.014956858,0.03658715
269,"6784
",-0.009260414,-0.038216848,-0.062234312,0.017702134,0.56422544,-0.04748763,0.14966303,-0.27108002,0.12720992,0.21572128,0.3516484,0.05141869,-0.16779332,0.22747664,-0.07667026
270,"6785
",-0.22034104,-0.0140513545,0.036322057,-0.38029385,-0.3252722,0.056754615,0.7934463,0.011383009,-0.11286533,-0.37850502,-0.27640423,-0.048097994,0.08767923,0.09525727,0.3381074
271,"6788
",-0.08660218,-0.016198196,0.4891519,0.015873801,-0.21717222,-0.21285313,0.08057747,-0.009327561,-0.08706795,0.32025966,0.022598896,-0.028095625,-0.10838607,1.3469099,0.13626228
272,"6789
",-0.12404534,-0.02714013,1.0652021,0.40204483,0.16792591,0.030059503,-0.059729367,0.08012746,-0.039437532,0.09807924,0.014094537,-0.033669613,-0.0252414,-0.32735536,-0.042295083
273,"6792
",-0.04098044,-0.025267355,0.12092188,0.51328397,0.07189155,-0.20888613,0.26025093,-0.079007976,0.04282687,0.2620771,0.0051653306,0.031810753,0.041625,-0.21851337,-0.0004370988
274,"6793
",0.6563438,-0.004196769,-0.053241085,0.094280675,0.039736416,0.0006810735,-0.24523722,0.065133885,-0.2509972,-0.4891191,-0.060121413,0.056808878,-0.02115684,0.003841973,0.015703458
275,"6800
",-0.6720738,-0.01508663,-0.096123256,0.12458905,0.17540506,-0.19823457,0.11016891,0.16073875,-0.07435438,-0.08375824,0.4275126,-0.039684184,0.3607175,-0.12264142,0.3587836
276,"6804
",-0.01766241,-0.026396519,-0.045505296,-0.26774487,-0.0295492,-0.25323528,0.11058382,0.04509662,-0.103786215,0.20083676,-0.25031063,0.037935983,0.07652873,-0.11266202,-0.6035562
277,"6805
",-0.05338825,-0.03347348,0.10561422,-0.047492508,0.08376098,-0.61503494,0.024090808,-0.032155216,0.0066951076,0.48379588,0.01757258,0.005226916,-0.49743977,-0.118073724,-0.13032146
278,"6811
",-0.2046899,0.022998951,0.70179415,-0.2970413,-0.13950805,0.21274531,0.17956334,0.60614276,-0.020023283,-0.038198162,0.018360727,0.10209508,0.07735769,-0.049606647,-0.14842463
279,"6815
",-0.17680812,0.027412843,0.2109386,-0.072033636,-0.2760641,-0.17882256,0.042618297,-0.042459995,0.22766946,0.07210668,-0.10355432,0.029206514,-0.027749378,-0.12048123,0.6420503
280,"6821
",0.07396291,-0.002157208,-0.086034216,0.050210174,0.53274775,-0.032293968,-0.040931482,-0.10215196,0.56223655,-0.20445718,0.45515501,-0.006550767,-0.0849948,0.092824124,-0.07888281
281,"6826
",-0.031375926,-0.024102395,0.95250607,-0.4002625,-0.016144555,-0.014956366,0.53155917,-0.023847684,-0.096552074,0.07464054,-0.024155632,0.057285994,-0.16362658,0.1839286,-0.06655591
282,"6827
",0.21116081,-0.008302212,0.18412541,-0.82240623,1.2906711,-0.036076795,-0.0039997026,-0.026995867,-0.0463937,0.24172284,-0.20786782,0.03156227,-0.22704469,-0.0044353497,0.026859062
283,"6832
",0.15727863,-0.03274104,-0.14113636,-0.019581601,-0.13921718,-0.0075658537,0.055349104,-0.00845893,0.3076152,0.96161836,0.02991532,0.012842145,0.05748909,-0.003353825,-0.19574659
284,"6836
",-0.23262039,0.63801694,-0.06928188,0.17232247,0.025749747,0.045326732,-0.049916033,-4.221489e-05,-0.008386682,0.29578364,-0.033469997,0.004740874,0.062429275,-0.12229561,-0.18102376
285,"6843
",0.9710089,0.012080554,-0.035806432,-0.03410883,-0.078395255,0.3689696,0.10584747,-0.058903866,0.31857198,-0.24303523,-0.11163087,-0.0040383027,0.8907524,0.22736397,-0.04353959
286,"6844
",-0.18934812,-0.01825856,0.024377853,0.011625881,-0.071583405,0.03220654,0.34126055,0.19228995,0.09423567,-0.49154863,-0.01954458,0.07531709,-0.09406569,0.44869652,0.083691165
287,"6845
",-0.063435316,0.05000772,0.055639874,0.71694344,-0.027599236,1.1342617,0.17530085,-0.044212524,0.013595493,0.09444139,-0.25247198,0.036887955,-0.06181932,0.25262442,0.03469491
288,"6847
",-0.14131144,-0.03944167,0.49962103,0.11159427,0.20632763,-0.042640693,0.025471406,-0.029429229,-0.17135565,0.043048438,-0.36861148,0.0022880526,-0.03508884,-0.02115134,-0.16383609
289,"6849
",-0.21918996,-0.016514147,0.111445464,-0.06902345,-0.016039828,0.2388131,0.00942281,0.0129495775,0.014208364,0.08465516,-0.15302664,0.014463435,-0.057644863,0.39262423,-0.106465004
290,"6850
",-0.063840404,-0.039978523,-0.18448433,0.12992014,-0.13229357,-0.19122352,-0.020822523,0.10247247,-0.20268412,-0.098382205,-0.034371592,0.039700303,-0.23370276,-0.36820358,-0.04135113
291,"6851
",-0.1036152,0.11623458,-0.20946157,0.30563903,0.03578006,-0.040115155,-0.12588976,-0.13890122,-0.043929607,0.26698172,-0.13173093,0.04080906,-0.3206759,0.2720582,-0.28240475
292,"6852
",-0.034414683,0.0015329116,0.4361411,0.046107717,0.13139084,0.044829164,0.18548824,-0.06651052,0.06459588,0.39153326,-0.02620161,0.026050383,-0.185793,-0.009230186,0.42881715
293,"6853
",-0.048030816,0.007070079,-0.32229316,0.06615613,0.1401694,0.16972959,-0.024422226,-0.08185377,0.08519685,0.41036648,-0.008700809,0.072155006,0.20821647,0.5077481,-0.13044062
294,"6855
",0.031177381,-0.029920222,0.005544936,0.19179079,0.19525495,-0.07615805,-0.08139065,0.036550693,-0.105340675,-0.10794758,-0.035299517,0.06283265,0.17456496,0.104540795,0.1134147
295,"6858
",-0.0419672,-0.03733991,-0.20610575,-0.62758076,1.055526,-0.0017741959,-0.045392267,-0.09728624,0.036185544,-0.060773104,-0.4187192,0.035320386,-0.39219096,-0.1039891,-0.0735286
296,"6862
",0.08689952,0.008620926,0.2843816,0.15377146,-0.11605678,-0.029006777,-0.0041100737,-0.010103306,-0.05706196,0.10521346,0.034204632,0.07355866,-0.10537265,0.08517587,0.21680412
297,"6863
",-0.0731706,0.011213489,-0.10725004,0.26138172,0.10394395,-0.12474675,0.10268179,-0.01059552,-0.15260181,0.029562097,-0.377098,-0.02256404,-0.15241706,-0.07565963,-0.027241293
298,"6865
",-0.11886256,0.014091281,0.16410749,-0.30176458,-0.10589558,-0.045721326,0.20591514,-0.07592805,-0.25355673,-0.09763494,-0.3486465,-0.016289491,-0.019586707,0.37380648,-0.030156478
299,"6866
",-0.089639775,-0.054036528,0.010723797,-0.08176102,0.68302315,-0.13967942,0.20958595,0.080100976,0.1357058,0.054310083,-0.03211425,-0.037971254,0.3939364,0.047130175,0.06030679
300,"6874
",-0.6241981,-0.006938873,-0.06505099,-1.5320183,0.07180421,0.0063225743,-0.12941833,0.058214493,-0.19144304,-0.42487943,-0.2922178,0.01522832,0.8174636,-0.5586545,0.10208872
301,"6877
",0.08293574,-0.044987407,0.2644889,0.3732278,-0.09036343,0.08764029,-0.012802116,0.27230537,-0.04433834,0.24176537,-0.3804558,0.015946455,0.20256539,-0.19973141,0.07022011
302,"6879
",-0.047631137,-0.024594523,0.08974875,-0.05474332,-0.05338303,-0.004899344,-0.0036279247,-0.019952148,0.064864285,-0.26288053,0.009136799,0.016533954,0.028420733,0.05565703,-0.012131907
303,"6881
",1.1263523,0.0030388206,-0.009954354,0.35707083,0.1440988,0.07270371,0.016117543,-0.9346817,0.010193654,0.08252125,0.1411328,0.041250404,0.3720676,-0.16634147,-0.052277237
304,"6882
",0.0062793493,-0.03722818,0.026120067,0.048471265,0.08286504,-0.10939873,0.079135746,-0.068461694,0.23406574,0.07140301,-0.13182744,0.010069493,0.47132543,-0.019232733,0.6970457
305,"6884
",0.0712431,-0.070170626,0.32968575,-0.061316725,-0.19210297,0.16209501,0.15795611,-0.29874656,0.01846351,-0.058660544,0.027700717,0.021133777,0.026830304,0.76804125,-0.11089278
306,"6888
",-0.019753292,-0.013552097,-0.056239493,0.07079643,-0.0034005896,-0.043778628,-0.042859282,-0.16693985,0.16750775,-0.06434397,0.22918376,-0.071669936,0.26990354,-0.037994824,-0.0022208733
307,"6890
",-0.050662197,-0.06697984,0.059790507,-0.016594788,-0.051197525,-0.06675943,-0.030248724,-0.043668713,0.036908355,0.023554903,-0.0052770446,-0.020639358,-0.04556303,-0.01538199,0.0007678565
308,"6899
",-0.079756714,0.014308393,0.080650866,0.19328755,-0.0749726,0.06609269,0.00793221,-0.027020736,-0.0144904,0.051108677,0.024693292,-0.019562174,0.004578047,0.0081234,0.0022575278
309,"6901
",-0.097191446,-0.03770445,-0.0038401932,0.069942825,0.28927296,0.011544623,-0.11199224,-0.070846215,-0.09077658,0.04269776,-0.24103853,-0.040458918,0.74018925,-0.09566766,-0.17935318
310,"6902
",0.095372975,-0.019356016,-0.14970386,-0.010069993,-0.2456991,-0.13861579,-0.0847082,0.10653086,-0.06828761,0.025669966,0.08537331,0.011915332,-0.5995572,0.06338573,0.111737646
311,"6903
",-0.1612443,-0.023012595,0.06046708,0.084780976,-0.10786897,-0.0029049143,0.12028691,0.2187254,-0.05158025,0.44446748,0.008994025,0.05820416,-0.08991841,-0.008491756,-0.1127858
312,"6910
",0.060077127,-0.013623926,0.27647477,0.07740855,0.23005763,-0.29371357,-0.07938517,0.07502415,-0.066737324,0.104179904,-0.33108652,-0.002253852,0.081130885,-0.31582537,-0.0369207
313,"6914
",0.059530694,-0.010819887,-0.02240537,0.14036566,-0.09936611,-0.039270274,0.16249351,0.12935042,-0.023164548,-0.06489619,-0.05342405,0.058783904,0.33113673,-0.102877,-0.18703185
314,"6915
",0.023082858,0.07078388,-0.13524406,0.6028738,-0.019482594,-0.009003404,0.2236574,0.10485391,0.5655363,-0.03001028,-0.2119105,-0.117492095,0.047094554,-0.3171164,-0.006593969
315,"6918
",-0.4458618,-0.023476044,0.030820284,0.04945438,1.1161919,-0.07894488,0.098815724,0.13065694,0.00089414866,0.24948731,-0.02691476,0.045566905,0.3179893,0.23513672,0.8344638
316,"6930
",0.008992707,0.034588378,0.035086636,0.28292558,-0.13713187,0.0039113765,0.08950028,0.0744195,0.08520032,0.4279892,0.2682752,0.12527217,0.5525471,0.011136228,-0.10480625
317,"6933
",0.20162705,0.007844641,0.8714275,0.26009446,-0.061421692,-0.18641858,0.1998574,0.10582487,-0.07509746,0.11489028,0.11054956,-0.029239012,-0.011415213,0.30265418,-0.76277345
318,"6935
",-0.0626761,-0.008900056,0.07550217,-0.007941316,-0.021404205,-0.024206145,-2.0878124e-05,-0.02064667,0.03685381,0.035566915,0.022083312,0.008002944,-0.019575963,-0.43838668,-0.033898138
319,"6936
",0.105490066,-0.015939943,-0.027819678,0.5237886,-0.1592265,-0.059967313,0.6678323,-0.11441911,0.029509583,0.040875643,0.11730097,0.0154728005,-0.038369264,-0.7458409,0.10235531
320,"6937
",-0.49073276,-0.03047021,0.09544983,0.3340913,0.42704332,-0.15652703,0.029198954,0.024009444,-0.12394928,0.2556815,-0.08717796,0.087548226,-0.031850915,0.0032747572,-0.22069903
321,"6938
",-0.05031067,0.018922605,-0.04189477,0.15537567,0.41885206,0.08674833,0.032425333,-0.21388642,0.24066553,0.011540998,0.058195088,-0.012815849,0.80597943,-0.011640329,0.15810858
322,"6939
",0.42543545,0.1438802,0.41724265,0.10049974,-0.1122789,0.13469236,-0.10762621,-0.013524659,0.25035757,-0.07818636,0.14770737,-0.2671317,-0.04108902,-0.4984992,-0.015843632
323,"6942
",0.037588283,-0.083956,-0.039166633,-0.11973028,-0.046499442,0.48536313,-0.03667227,0.1806065,-0.017447202,0.1962782,0.19793189,0.022492185,-0.43334314,0.11577037,-0.076298155
324,"6943
",0.032949906,-0.004884871,-0.2894841,-0.029286342,0.6784828,-0.53837425,-0.002856261,-0.14793187,-0.1136723,-0.054703895,-0.12177334,0.21435261,0.55696017,-0.12912901,-0.003141973
325,"6944
",-0.09785548,-0.0065077166,0.00817911,-0.12771712,-0.037149183,-0.008465519,0.013412458,0.043613452,0.0043443893,0.00078064523,-0.0057539865,0.0031312678,0.15840957,-0.021791957,0.09287705
326,"6947
",-0.55548424,-0.018980887,0.09512352,0.0130654955,0.008091559,-0.057896838,0.358258,-0.044829797,-0.03839285,0.5787809,-0.081358604,0.049682394,0.20037375,-0.027823467,0.27493635
327,"6948
",-0.13107689,0.06011635,1.0734168,0.21279608,-0.35158893,0.127448,0.6497187,0.00039693958,-0.059323523,0.21320681,-0.17782608,0.0030728264,0.06789048,-0.03949661,-0.15385479
328,"6949
",0.42481983,-0.017027725,0.23115484,-0.02682352,0.19291385,-0.030690193,-0.10177694,0.011495322,-0.14572263,-0.40357798,-0.18824203,0.00381525,-0.02556037,-0.06593121,0.07870512
329,"6950
",-0.025743607,-0.022426503,0.34589553,0.03978005,-0.08805451,-0.0014126394,-0.019350873,0.22562322,-0.11663005,-0.020179445,-0.46494547,-0.035606068,0.20946383,0.118084036,0.40980786
330,"6953
",-0.045265134,0.072060175,0.16658391,0.14406879,0.23003754,-0.04049995,-0.13407385,0.020192342,0.07211774,0.046323225,-0.011588297,-0.003940683,-0.0152723035,-0.18720734,0.031751025
331,"6956
",0.15196428,0.14769495,-0.12335162,0.8075138,0.32726702,0.16155203,0.05607802,-0.23282374,0.33532947,0.35642764,-0.4924813,0.018221686,-0.052530397,-0.1753639,0.031245992
332,"6957
",0.62610584,-0.034867615,-0.2765949,-0.449848,0.25647065,0.024554385,-0.010814399,-0.0557348,-0.062602535,-0.006593957,-0.34328365,0.024934527,-0.89803886,0.20681924,-0.052017577
333,"6958
",0.06977826,-0.0255718,-0.03035979,0.41565123,-0.1747109,-0.64679134,-0.008421788,-0.043737672,-0.055907458,0.2762377,-0.09969818,-0.06042366,-0.10188465,-0.09693293,0.1776781
334,"6962
",-0.036380865,-0.008001343,-0.070214584,0.19777596,-0.32394522,-0.057740625,-0.059062906,-0.18360084,-0.17235784,-0.0060159974,0.119802006,-0.019064946,0.22007975,-0.13212019,-0.015243989
335,"6965
",-0.12703462,0.046279866,0.29717875,0.83784264,0.044995174,-0.26602918,-0.046900403,-0.068424314,-0.037586708,0.0673366,0.027567558,0.08375866,0.20344743,0.21756709,-0.06485326
336,"6967
",-0.28504974,-0.02020441,0.036184862,0.5714214,0.41252023,-0.009952311,-0.20307735,-0.09948984,-0.013084598,0.20394552,-0.83685553,-0.028704863,-0.03563977,-0.031926136,0.17649645
337,"6969
",-0.01926267,-0.0275169,0.044495814,0.032197125,-0.08611218,0.18918674,0.0060630194,-0.033357576,-0.16783804,-0.008291312,0.057730537,0.10092145,0.15066162,0.026133485,-0.0592961
338,"6974
",0.34240755,-0.011986258,-0.15993153,-0.0014434988,0.12901036,-0.002646768,-0.089831546,-0.095286466,0.30936992,0.26494485,-0.23682745,-0.008402634,0.27923965,-0.33319598,0.3451501
339,"6978
",-0.036674675,-0.034311656,-1.0563211,-0.33712044,0.08106108,-0.03588396,0.03428637,0.09956649,-0.10007091,0.2022618,-0.57703453,-0.012144722,0.06294758,-0.11192412,0.02566058
340,"6979
",0.4191896,-0.010661775,0.17024657,0.0075684874,-0.4030405,-0.03542531,0.00088788266,-0.0388932,0.0014269546,-0.10497319,-0.33972344,0.011926306,0.02592885,-0.20245667,-0.47020575
341,"6980
",-0.0793547,-0.029061217,0.12544787,0.034077287,0.4533283,0.034730162,-0.120478064,-0.054986626,0.026891813,0.22704232,-0.1511182,-0.00969709,-0.26850328,-0.70317054,-0.040440366
342,"6982
",0.07193109,-0.018932102,-0.005309488,0.20079488,-0.19417864,0.012797939,0.024607763,0.009573396,-0.063204035,0.17243014,0.13433917,-0.026327765,0.07636472,0.32795495,0.022450635
343,"6986
",-0.24621329,-0.044018768,-0.018612262,0.23217002,-0.00896143,-0.22595063,0.40234432,0.16991188,-0.12743513,-0.040104818,-0.5363822,0.025278931,0.29352072,-0.026535802,0.4429502
344,"6987
",0.040496506,0.004607587,-0.573117,0.20143765,0.121802256,-0.017775437,-0.17491165,-0.0994515,0.06836416,0.4141482,-0.088994175,-0.011388969,-0.12977728,-0.10760581,0.07257685
345,"6988
",-0.1884471,0.019726591,0.20994364,0.30547592,0.037670486,0.15699592,0.006909422,0.01903174,-0.24582712,0.62985927,0.074228086,-0.011366672,0.18889283,-0.24800701,-0.45970118
346,"6992
",0.13459861,0.030469052,-0.310735,0.19601512,0.2320796,0.14856176,-0.2999938,0.08745057,0.3842505,-0.0010156005,0.41185448,0.00022904587,-0.33179668,-0.34560955,-0.04251794
347,"6993
",0.053990915,-0.028374618,0.07243681,0.095784925,-0.44060832,-0.0059637646,0.091342375,-0.052241642,-0.15149437,0.16363439,0.18925096,0.06582619,0.40268034,0.100443125,-0.15257882
348,"6994
",0.57602704,-0.024357755,-0.119679466,0.051603135,-0.12540923,-0.113297366,0.04252355,-0.07027896,-0.035521403,0.37479165,0.4853523,-0.002455554,-0.08654135,-0.2658803,-0.08457085
349,"6996
",-0.109608985,-0.026320517,0.0049364953,-0.12737598,0.073139764,-0.06438617,0.1871222,0.26270688,-0.05782921,0.7783493,0.11373744,-0.028898412,-0.004211973,-0.011020978,0.16493522
350,"6997
",-0.30610362,0.0007821246,-0.059224714,0.04663404,-0.111792274,-0.025460506,0.34550285,-0.3239479,-0.09368281,0.08904742,0.10509697,0.0061303824,0.6382198,-0.5024296,0.23029265
351,"7001
",-0.01403894,-0.024492888,0.6041413,0.15289995,-0.20740843,-0.07167646,0.041324224,0.083657354,0.0076989396,0.09651965,0.17625146,-0.02655665,0.07353352,0.03252001,0.5363624
352,"7009
",-0.09433828,-0.018152889,-0.2795218,-0.12728912,0.09174412,-0.08543342,-0.22467972,-0.21009432,-0.07145869,-0.45559967,-0.006441318,0.038312536,-0.27336186,0.13786025,-0.049092244
353,"7016
",-0.52765244,-0.0402656,-0.028378028,0.5548622,-0.34890425,0.5119625,0.15753904,-0.021185726,0.010493102,0.29328227,-0.47808704,-0.036285777,0.3493291,0.013954648,0.19366516
354,"7034
",0.35576057,-0.0073304134,-0.042438973,0.13264649,0.37406516,-0.011750378,0.2564293,0.001143466,0.045995098,0.79033995,0.0848291,-0.06001203,0.10431485,-0.14137442,0.13925675
355,"7037
",0.65227085,-0.018234385,-0.060888305,0.44977,0.012742281,0.0059862784,0.33694232,-0.0084948065,-0.030414281,0.4389912,0.23896937,-0.020557787,0.17446686,-0.12772204,0.09709656
356,"7050
",-0.086214565,-0.0045723957,-0.010059306,0.6277582,-0.12891443,0.038855907,-0.016580934,-0.11802319,0.20178072,0.64604574,0.09610143,0.024168115,0.08307698,0.08983044,-0.041561093
357,"7051
",0.36069873,-0.022052968,-0.016571285,0.27342182,-0.0215144,0.004034844,0.12868069,-0.025702057,0.089224614,0.24211225,0.104245655,0.043999396,0.76108855,-0.12971649,-0.51865095
358,"7056
",-0.023617093,-0.04335733,0.03463567,-0.015973587,-0.22860874,-0.17363006,0.12404242,0.043075275,0.53446215,0.02370947,0.047424495,-0.019911813,-0.29773152,-0.13078737,-0.114111006
359,"7060
",0.010517508,-0.061302625,0.15598367,0.10606831,-0.1509012,-0.04345184,-0.052471098,0.32397598,-0.10536474,0.17674027,0.02140328,0.008756535,-0.107118785,0.12343232,-0.09197953
360,"7066
",-0.2880648,0.062151853,0.10257216,0.51883984,-0.05778903,0.13013203,0.44883135,-0.12945564,-0.7624593,0.24049716,0.042684037,0.028911341,0.14913595,0.07353425,-9.6056265e-06
361,"7075
",-0.15123335,-0.0032977676,0.01837543,0.42973852,-0.076145284,-0.40638873,0.58963984,0.11683092,-0.18142478,0.08758568,-0.004418635,-0.011883176,0.7077456,-0.3167712,-0.037078105
362,"7083
",0.19534448,-0.02978233,0.20788363,0.1317859,0.08721855,0.19248359,0.16786352,-0.022339143,-0.09179088,0.09273927,0.22148623,0.018969297,0.075252764,-0.028405964,0.07169862
363,"7085
",-0.08660247,0.14111559,0.14506935,0.99686444,0.45119375,0.8482081,-0.34710655,-0.082532234,-0.07204759,0.10446007,-0.38720557,-0.0063139205,0.07036635,-0.22579972,0.70949113
364,"7091
",0.10955727,-0.0244053,0.24485892,0.095226854,-0.12565245,-0.03081787,0.36759847,0.017847767,3.5237736e-06,0.03360644,0.5312867,0.022504814,-0.042887002,-0.19163199,-0.121769935
365,"7098
",0.441087,-0.021384034,0.009784087,0.20734021,-0.1338766,-0.017431606,0.111242674,-0.066194795,0.04789955,-0.063220315,0.19978684,0.10135323,0.024247276,-0.19316354,0.06339252
366,"7100
",0.023206031,-0.020391433,-0.027928926,0.6035538,0.4831661,-0.100045905,0.0062805167,-0.15650864,-0.07489406,0.035629865,0.4446481,-0.30735436,0.37751293,-0.39701912,-0.17644861
367,"7101
",-0.034340136,0.009496798,-0.02990598,0.95473254,-0.22988495,-0.17803325,0.33786318,-0.16714598,-0.1325592,0.023168012,-0.72885036,-0.03444372,-0.37511918,0.10529558,0.057225347
368,"7102
",0.102997586,-0.033463266,-0.02124121,0.4696296,0.26351294,-0.05051511,0.043287452,-0.000767802,-0.8951257,-0.03623402,-0.21326208,0.08492586,0.07253039,0.06518344,-0.09703564
369,"7104
",0.02580519,0.004643109,0.5185726,0.057320282,0.10009162,0.41907212,0.104829155,0.0032620311,-0.03839926,-0.20127943,-0.42476958,-0.009779901,0.024083953,-0.1601019,-0.023973417
370,"7105
",-0.13194369,-0.0031149895,0.5277964,-0.124352805,-0.06387501,-0.021545392,-0.10926909,0.0636629,-0.04973278,-0.0077609024,-0.8168396,-0.08571828,-0.3118935,-0.035796244,-0.14605077
371,"7108
",0.09261665,-0.0344692,1.0900592,-0.024117887,-0.27585343,-0.03553121,-0.090812385,-0.010923519,-0.0027116945,0.44751716,-0.12108851,0.058740307,0.21012734,0.049237676,-0.14956239
372,"7109
",0.17193386,-0.016566735,-0.12843114,0.053265434,0.06598785,-0.11047946,-0.6301343,-0.035989124,0.10144729,0.049213603,0.033409588,0.0030428497,0.0066999197,-0.080135055,0.20867114
373,"7111
",0.43476623,0.050200235,0.06859456,0.10348931,-0.1514599,0.06756629,0.0014534603,-0.01173496,-0.028298698,0.13654052,-0.10444099,0.03654992,0.11814964,0.009219333,0.032281794
374,"7120
",-0.47230196,-0.051888335,-0.152375,0.06844865,-0.043442566,0.010855912,-0.020660747,0.022789795,-0.41831124,-0.21845254,0.22873704,0.066849045,-0.14550002,0.2573525,-0.05694725
375,"7121
",0.30502492,-0.19459696,0.10089266,-0.020098414,-0.6657717,-0.116639905,0.19925052,0.16213448,-0.102691874,0.50647944,0.22817948,0.026326612,-0.32355186,0.034785427,0.10773517
376,"7122
",0.18145065,-0.01217191,0.5374778,-0.19813462,0.14602534,0.05569522,0.24382427,-0.09814232,0.027724903,-0.057690687,-0.12339247,0.053528756,0.028798118,0.1499862,-0.06885035
377,"7124
",0.054764573,-0.021393625,0.103689924,-0.0070518586,-0.12554283,0.020744039,0.20163284,0.2687302,-0.19692604,0.028951991,-0.05030066,-0.0061740014,-0.31494302,-0.14792208,-0.02400585
378,"7125
",0.31869128,-0.03365588,-0.112192556,0.44903588,-0.17141803,-0.61315405,-0.05947421,-0.088218905,0.013332764,0.32959366,0.23829764,0.032496586,-0.039633676,0.32285485,0.0074298033
379,"7127
",-0.039112255,-0.04255189,0.86063975,0.20316346,-0.081994,0.021669092,0.052298162,-0.0015785274,-0.038363736,-0.37492853,0.10542321,-0.027795892,-0.27155477,-0.27593875,0.06772901
380,"7128
",-0.292516,-0.03160596,0.3516508,-0.57475567,-0.26735845,0.0094079655,0.09245395,-0.07054704,-0.16403282,0.11620101,0.038440365,0.012160312,-0.09903157,0.1099215,0.4502441
381,"7133
",-0.18730573,0.004783959,0.11048229,-0.625377,0.10937686,-0.014641955,0.10428102,0.08625795,0.25217035,-0.6149451,-0.051290624,0.0027996278,0.2056405,0.30328077,-0.26848832
382,"7136
",-0.023817498,0.030556977,-0.115894884,0.05316794,0.019885499,-0.0034298357,0.13304394,0.097404644,0.22375524,0.20289634,0.09559886,-0.002185388,0.28662944,0.0050935224,0.06396643
383,"7140
",0.74739003,-0.022175575,-5.0077135e-05,0.11806049,-0.2534874,-0.05582778,-0.2285928,0.11768803,-0.04171904,-0.0360114,0.22768147,-0.024989376,0.061447386,-0.09378352,-0.2139925
384,"7141
",-0.06396059,-0.021660866,0.10368129,-0.1619026,-0.22345017,-0.5073546,0.28013483,0.33165035,-0.0014612022,-0.083869055,-0.10322968,-0.015127771,-0.8307466,-0.058081564,0.84289247
385,"7150
",-0.24310657,-0.038992383,-0.14278048,-0.47088623,0.0023862512,-0.0026981644,-0.019812975,-0.0019270125,-0.16432284,0.23030935,0.30143958,0.061942544,0.10825855,0.26463732,-0.43101826
386,"7152
",0.49448293,-0.03673684,0.28998503,-0.061361123,0.97281307,0.0052324366,0.7646035,-0.025221767,0.003471875,0.56850797,0.010791805,0.01316114,0.028607657,0.20729543,-0.81139135
387,"7164
",0.08961713,-0.018471777,0.6202727,-0.13119608,-0.09863286,-0.69664305,0.006893917,0.04904707,-0.04770116,-0.14046928,-0.514995,0.107510395,0.11437471,1.0159533,0.17754902
388,"7167
",0.0442746,-0.047076993,-0.00394291,-0.19057564,0.078296535,0.035336576,0.04249847,0.0077663795,-0.23264904,-0.2549291,0.7203586,0.07157683,0.064372346,0.31869572,-0.020436848
389,"7172
",0.7283983,-0.040376995,0.33784914,0.741836,-0.15847082,0.031312488,-0.056694575,-0.07586864,-0.06254559,0.7933353,0.012338367,0.0038476253,-0.036860023,-0.0031311475,0.08942339
390,"7175
",-0.05330207,-0.04689419,-0.012784368,-0.32099184,-0.08674521,0.033535197,-0.063001476,-0.04228538,-0.013990637,0.017089192,0.031160904,-0.004454865,0.6724022,0.7939584,-0.006485817
391,"7182
",0.03598503,0.005949814,-0.08153348,-0.039998144,0.19288003,-0.025219861,0.0083607435,0.4653975,0.10689764,0.57701313,-0.069085576,0.015634876,0.095224276,0.051545803,-0.2735736
392,"7186
",0.12629373,-0.037604615,0.38638723,-0.41133058,-0.009451709,-0.06609711,-0.17637447,-0.28395268,0.037658833,0.018366227,-0.18265097,0.049880575,-0.35099685,-0.15202318,-0.008626917
