,name,ideal_point_0,ideal_point_1,ideal_point_2,ideal_point_3,ideal_point_4,ideal_point_5,ideal_point_6,ideal_point_7,ideal_point_8,ideal_point_9,ideal_point_10,ideal_point_11,ideal_point_12,ideal_point_13,ideal_point_14,ideal_point_15,ideal_point_16,ideal_point_17,ideal_point_18,ideal_point_19,ideal_point_20,ideal_point_21,ideal_point_22,ideal_point_23,ideal_point_24,ideal_point_25,ideal_point_26,ideal_point_27,ideal_point_28,ideal_point_29
180,"6585
",0.23468682,-0.018537607,0.013770261,-0.15480925,0.0099687325,-0.0008574916,0.039238796,0.056928653,-0.05482515,-0.25663668,-0.033471987,0.021265425,-0.008467323,0.0052766576,0.0526771,0.20705768,0.017335663,-0.113439366,-0.15252768,-0.04705575,-0.016728412,-0.02012177,-0.0030298436,-0.08566599,0.011626948,0.0017272622,0.007748687,0.24483705,-0.012906492,-0.045399915
181,"6587
",-0.15420738,0.0009816601,0.52110976,-0.05309137,-0.08094753,-0.009210093,0.0018162839,-0.051372856,-0.05430509,0.1750232,-0.14543618,-0.059661716,-0.0032327753,-0.06698065,0.045870602,-0.050754067,0.52614087,0.3302788,0.46295714,0.0182044,0.19188473,-0.018277064,0.011338734,-0.03352414,0.07880676,0.003548037,-0.015021837,-0.00829624,0.035983555,-0.04596429
182,"6588
",0.23848395,-0.01069619,0.009899984,-0.040480565,0.25222394,0.04287357,0.053949367,-0.0043727634,-0.026282197,-0.6430461,0.36847818,-0.042120468,-0.01380181,0.157359,-0.09514897,-0.4496314,-0.005731241,-0.48406842,0.0145207485,0.024371445,-0.59244114,-0.051196333,0.008358945,-0.08396319,-0.019695573,0.17632158,-0.016601663,-0.048337273,0.2679996,-0.039984517
183,"6589
",0.0296966,0.013633369,0.021766383,0.006685599,-0.45840362,-0.05171623,0.10324282,0.06816946,0.05854376,0.10345389,0.38725075,0.42126584,0.006292111,-0.0393835,0.00715281,-0.113166824,0.21273258,-0.15459342,-0.2798515,-0.016140472,-0.065677285,-0.026607607,-0.0033018491,-0.102648206,-0.06614107,0.109880395,-0.01706861,0.21757673,-0.13414367,-0.10538509
184,"6592
",-0.37829337,0.0049772267,-0.09472954,1.0117519,-0.053640123,0.02102791,-0.052541956,-0.08431416,-0.027499722,-0.9246983,-0.5231971,0.0056358655,0.003794643,0.03922117,0.019346267,-0.17183422,-0.01871329,-0.22936977,-0.8095002,0.004274471,0.015624819,0.0002803437,0.022455942,-0.070266195,0.053432453,0.082822345,0.08810771,-0.12627807,0.073837295,0.0001034629
185,"6593
",0.06883394,-0.010998451,0.04849521,-0.05646384,-0.3631409,-0.07263237,0.06133,-0.0036980596,-0.027387518,-0.3128401,-0.60367817,-0.15801577,-0.009204945,-0.15017436,0.043618392,0.08061731,0.13064574,-0.23561682,-0.088685215,-0.009144265,-0.45861903,-0.03293803,-0.01245161,-0.10980698,0.07469379,-1.0235109,-0.057431232,-0.1295242,0.031012198,-0.038476966
186,"6599
",-0.10291509,0.015688268,-0.027572293,0.626691,-0.057522785,-0.07806409,0.02041274,-0.10773564,-0.022787096,0.11582872,0.9782169,-0.15537092,-0.0022477815,0.056446742,-0.07683704,0.2817525,-0.09761706,0.09631706,-0.40906048,-0.027756857,0.08245037,0.003327489,0.010369618,-0.06792199,0.0018008027,0.005982881,-0.017815791,0.1117579,0.040954053,-0.0195023
187,"6600
",0.041649416,0.0015950905,-0.00930956,-0.3602529,0.048663184,-0.07400428,0.1278773,-0.08810695,-0.0384934,0.17264067,0.32211158,0.020188078,0.0021957643,-0.009494694,-0.022151904,-0.043529306,-0.09788353,-0.5987875,-0.15759136,0.022124743,0.1775044,-0.008739427,0.017009065,0.10739877,0.036794346,0.15238707,-0.024766808,0.3898627,0.051100586,0.007418743
188,"6601
",0.2075267,-0.016579978,1.0534191,-0.18144141,-0.054478534,0.011397662,-0.014244829,-0.09836156,-0.022870198,-0.14621377,0.15051335,0.11597666,0.015884563,-0.013422071,0.111366324,0.6677658,-0.22818647,-0.4094314,-1.2779872,-0.024124827,-0.09333454,-0.019792616,0.017656654,-0.061932757,0.024786482,0.02127059,0.015418611,0.13795176,-0.009779224,0.02980284
189,"6602
",0.9951898,0.013466966,0.009855725,-0.018448211,0.019542193,0.030006295,0.02171545,-0.024972169,-0.041782968,-0.22088447,0.30289662,0.55382395,-0.0038614415,-0.0029199738,-0.02841491,0.17002341,-0.04692576,-0.5073225,-0.09647647,0.06121278,0.23806176,-0.009526627,0.0053193225,-0.07268145,-0.03642616,0.27730903,0.016033411,0.09441429,-0.023504624,0.006426971
190,"6603
",-0.09199371,-0.02770817,0.045161497,-0.020845484,-0.0065930528,-0.12807477,0.052354895,-0.0999772,-0.03179419,-0.6662616,-0.14192621,-0.035065398,0.00611773,-0.021125285,-0.07042003,-0.058498655,0.098361686,-0.049976155,-0.18640675,0.015655572,0.007994813,0.04889095,-0.015907176,-0.10140272,0.040916964,0.10386371,0.003160804,0.03963066,-0.10187698,-0.045217007
191,"6604
",-0.2121248,-0.0054913135,-0.0025606183,0.058168855,-0.28792107,-0.0147076845,-0.011924202,0.10208745,-0.037723165,-0.3319799,0.35577634,-0.13147898,-0.0024106668,-0.0015801897,-0.032390326,-0.08553323,0.26293826,-0.2476418,0.19059967,-0.033410445,0.46130618,0.01801101,0.00363766,-0.07130736,-0.044809774,0.15827355,-0.027893802,-0.14825702,-0.07652689,-0.009294263
192,"6605
",-0.1104519,0.018665569,0.0063596126,0.031963084,-0.25598642,0.03178235,0.044606462,-0.22534023,-0.011491144,0.030740578,-0.2384045,0.17781079,-0.019525092,-0.017879838,0.13305812,-0.23321228,0.00866289,-0.04059181,0.24776497,0.01867743,0.22632091,-0.018831545,0.0133456355,-0.07638565,0.0057736477,0.008011432,-0.034110926,0.0035841982,0.02628763,-0.09432645
193,"6606
",-0.19502437,0.009064013,0.0006152181,-0.0798553,0.0038720851,0.054111432,-0.008375382,0.06548757,-0.033389237,-0.48034197,-0.87590754,-0.016903803,0.0022434168,0.013911022,-0.08880649,0.073282756,0.05075646,-0.06894419,-0.15238622,0.03955613,0.0018071759,-0.030798856,0.010042153,-0.0531324,0.050736547,0.03581473,-0.050031528,0.046224248,0.011330915,-0.019007338
194,"6607
",-0.06761793,0.0060894974,-0.034497924,-0.29300165,0.017879184,0.01637287,0.03427699,0.0288933,-0.036971558,-0.4156927,0.105389655,-0.048089966,0.0030987805,-0.0019573965,-0.011286723,-0.2641285,0.14677966,-0.075646944,-0.5486929,0.035004564,-0.15762056,-0.01918083,0.016286375,-0.07714772,0.01464191,0.014195543,-0.017788347,0.17022581,-0.035030838,-0.023430718
195,"6608
",-0.19879149,-0.010667086,-0.0052883145,0.013895997,0.63778675,-0.28574225,0.03063465,0.4433345,-0.025526347,0.1598916,0.50124735,0.07708212,-0.008529209,0.0149199385,0.014975359,0.13045864,-0.19511248,-0.21705633,0.03521501,-0.002295362,-0.06817507,-0.0056655095,-0.008474132,-0.048017718,-0.010009391,0.18050265,-0.02965986,0.09812124,-0.037869412,0.017000366
196,"6609
",0.5084025,0.011399025,-0.005562309,-0.12126484,0.5370013,-0.16230021,-0.0057640825,-0.013938004,0.24047846,-0.02133686,0.20962763,0.21412385,-0.017083503,0.013939199,0.05263271,-0.26910514,-0.34078637,-0.038086228,0.04601728,0.045158997,0.0018514342,-0.019227397,0.013401906,-0.06808868,0.0031052206,-0.0031579498,0.005122818,-0.09527717,0.05351792,0.05994098
197,"6610
",-0.20170726,0.009397184,0.022006761,0.030746382,-0.37007454,0.10717245,0.14500028,-0.13240008,-0.023910584,-0.004677844,0.4063376,0.044181965,-0.006646055,0.037719727,0.03187915,0.24985528,-0.13551061,-0.21223876,-0.6438919,0.014626641,0.20693913,0.009049155,-0.0007470669,-0.091691926,0.00965379,0.18315627,0.043377288,0.30516356,0.015832542,-0.048020046
198,"6611
",0.09332985,-0.009217807,0.03070529,0.13619508,-0.1593652,-0.016672602,-0.017355477,0.6137488,-0.030986594,-0.161267,-0.25290647,-0.06317822,-0.00029149582,0.003928352,0.032039728,-0.22576608,0.02887433,0.37989497,-0.18874499,0.111242935,0.0905877,0.111276135,0.0022409193,-0.057899166,0.0466882,-0.25809273,-0.046420634,0.12729882,0.05439947,0.014092707
199,"6613
",-0.35333005,0.0006827653,0.011453617,-0.10567493,-0.044533584,-0.022154028,0.6114131,-0.09514043,-0.01925041,-0.075588934,0.4072334,0.2069173,0.00047409715,-0.026842741,-0.031784415,0.10504384,0.014078522,-0.2450401,0.05339851,0.009022331,-0.045356516,-0.018150423,-0.008780159,-0.04609972,-0.012801464,0.05326229,-0.0015311543,0.07279992,-0.27222025,-0.05491929
200,"6617
",-0.11849145,-0.0093720285,0.025715886,0.044034734,-0.7624886,-0.058177415,0.021999503,-0.0062150247,-0.035605997,-0.07276936,-0.023161078,0.107612416,0.01038119,0.015929984,-0.056673735,-0.08949905,0.016367147,0.19859514,-0.17843676,0.01895653,-0.09852434,-0.0009826049,0.02147803,-0.08389506,-0.031496715,-0.04249502,-0.031627152,-0.355481,0.008633422,-0.010870833
201,"6623
",-0.11384717,-0.015208981,-0.014298228,0.0040233615,-0.008573087,0.010461329,0.04623338,-0.061764807,0.21023366,-0.012245372,-0.25069752,0.116805874,0.0026928277,-0.009977888,0.038068876,-0.16325177,0.2575903,-0.16981731,0.04538105,-0.029586455,0.102910236,-0.012736682,-0.0019460043,-0.07127792,0.031845286,0.011042138,-0.052626453,0.08230945,-0.038438655,0.05388054
202,"6624
",0.3635753,-0.0064791134,0.04758504,-0.14005396,0.15658836,-0.056971543,0.057988774,-0.14329615,-0.017937955,-0.28152075,0.8904343,-0.1287564,-0.0059316014,-0.0014684579,-0.012705821,0.12617406,0.0058438685,0.12936626,0.14820747,0.069188625,-0.51438504,0.029562375,-0.012742053,-0.11090942,-0.019513298,-0.05318763,0.0068230475,-0.009332784,-0.07274516,0.013568821
203,"6626
",-0.11088862,0.025222624,0.013849451,-0.0077451207,-0.01783185,-0.028999628,0.018141937,0.019074598,-0.045520272,0.35604963,-0.2657769,-0.41432825,0.009956552,-0.018689435,0.008362485,0.16828005,0.06995176,0.049344867,-0.008281253,0.04940728,0.054020777,0.0037242011,-0.024377314,-0.06571005,0.035860892,-0.02472611,0.01823702,-0.057538323,-0.06023065,-0.056708936
204,"6630
",0.32123172,-0.012022199,-0.016433995,-0.18738031,-0.026529068,0.02658513,0.02215325,0.06199256,-0.0012925839,-0.28028253,0.20295617,0.049281903,-0.011068212,0.024023643,-0.058286116,0.1385321,-0.14283432,-0.51693183,-0.25735283,0.018398365,0.29774928,0.00395706,0.008978344,-0.08179741,0.029810857,0.08922436,-0.016066417,-0.28119355,-0.0394851,0.0053305677
205,"6631
",1.1610394,-0.02221131,0.02452148,-0.17902862,1.3631701,0.00936486,0.04719359,0.11226281,-0.019202886,-0.25884134,0.69011295,-0.007236323,0.0038477806,-0.0002920045,-0.02146006,0.07202195,-0.031275783,-0.4399919,-0.21172541,0.0074024647,0.04776283,0.003390887,-0.019594088,0.8627976,0.009678057,0.015865576,-0.03829036,-0.008024307,-0.8368881,-0.032693457
206,"6634
",-0.20873706,-0.0019324326,-0.004003682,-0.05764774,0.045942344,0.052389007,-0.035600524,-0.08536067,0.006268437,-0.19278519,0.041426737,-0.2077276,0.0063429936,-0.00103083,-0.017619405,0.110012114,-0.04934446,0.10148252,0.084566,0.067833416,0.21748091,-0.012892118,-0.0037671747,-0.10227765,0.06712302,0.014376569,-0.044740256,0.05177888,-0.01622528,-0.042231627
207,"6635
",0.05310179,-0.013600772,-0.46831098,0.21950725,-0.24120215,-0.007830268,-0.026769115,0.06479942,-0.024654882,-0.053660676,0.20169853,-0.065448366,0.010586734,0.13366829,-0.077422805,-0.25699365,-0.12278495,0.10727021,0.04291422,0.0035793819,-0.40947738,-0.047180533,-0.005713402,-0.11921741,0.018156717,0.25153217,-0.017249892,0.13068852,0.051711097,0.013305134
208,"6636
",0.025244813,-0.021886462,0.086024635,-0.023708297,0.030397316,-0.08815462,-0.0080520045,0.0023255483,-0.029567037,-0.28315237,0.048135314,0.03674833,-0.0030672923,-0.031090312,-0.054148454,-0.031077595,0.1818088,-0.21007898,0.05049164,0.109938696,0.054569814,-0.026498193,-0.011889427,-0.055021215,0.050237685,-0.023009852,-0.008512598,-0.06592343,-0.052068237,-0.05065547
209,"6638
",0.2477227,-0.03755765,-0.027516028,0.030457215,-0.087986246,-0.09854245,0.013864982,0.20633145,-0.011648085,-0.6101925,-0.12103249,0.11872046,0.0049398323,-0.0593364,-0.06537424,0.27840394,0.01894237,-0.492722,-0.33938682,-0.01881718,0.01651011,-0.011739556,0.0025546388,-0.08521139,-0.022478715,0.08604924,-0.013329095,0.21478805,0.1009517,-0.015143783
210,"6639
",-0.025287222,0.008413499,0.038172368,-0.020027418,0.094295435,0.023269909,0.0017519466,-0.054776672,-0.041359484,-0.5837976,-0.21529716,0.0075591095,0.0037087498,0.033747163,-0.019170972,0.11947044,0.16983373,-0.107827015,0.08060077,0.0129881175,0.13004467,-0.023551548,-0.00043653516,-0.12810118,0.045963302,0.03828853,-0.0836211,-0.070601664,0.031238724,-0.037781272
211,"6640
",-0.20012464,0.0047389055,-0.1873427,0.022920193,0.79688346,0.042372443,-0.031731773,0.026589388,-0.040842447,-0.1983665,-0.3344371,0.09003551,-0.0027950907,-0.016463334,-0.019087352,0.43458453,-0.015109002,-0.052570052,0.26806313,-0.012829098,-0.16610624,-0.010827243,0.015739413,-0.1086763,0.028610326,0.0127433585,-0.008888109,0.037857927,0.33381277,-0.004446755
212,"6642
",-0.17686723,0.01359295,0.016623344,0.43383,0.27805614,-0.0810223,0.03548337,-0.1661373,-0.015770806,-0.40359074,-0.5772469,0.5325866,-0.0048283665,-0.0025342072,-0.091248296,0.04626183,-0.09329765,0.0021225645,-0.12841503,-0.008229905,-0.056325264,-0.022115808,-7.3711744e-05,-0.08522506,0.048179198,0.024071667,-0.023484005,0.12277263,-0.05156221,-0.014579897
213,"6643
",-0.12717085,-0.008758229,0.014296801,-0.031410556,0.31645718,0.028412638,-0.0019550258,0.024227813,-0.03406667,0.025354886,-0.21724483,-0.060343124,0.0042955517,-0.08454802,0.057570394,-0.075573824,0.04871513,0.034636963,-0.82275003,-0.013252554,-0.053626556,-0.0056165275,0.014730183,-0.07465961,0.023424175,0.07999063,-0.052462395,0.28589424,0.045110583,-0.031510867
214,"6645
",-0.02133635,0.01921622,0.08633644,-0.042774994,0.42769545,-0.0911891,0.11728445,0.12869728,-0.075684294,0.50210273,-0.093099296,0.112615176,0.008453839,-0.023313992,-0.017927492,0.24137485,-0.11006983,-0.08098469,-0.055720203,0.015596243,-0.034732115,0.09095609,-0.0086338455,-0.06434325,0.029643131,-0.0012688572,-0.019912427,0.14684261,-0.09229844,-0.21541245
215,"6650
",0.22485316,-0.019331163,0.11759673,-0.15047969,0.5902027,0.032197513,-0.00031515158,0.11488793,-0.064124405,-0.6981473,0.15918112,0.017566063,0.007596773,-2.5913549e-05,-0.063764155,0.34059855,-0.07158206,-1.1229842,0.10650262,-0.028419757,0.12061753,-0.018660353,-0.012824218,-0.08120337,0.05012405,0.15202904,0.014426588,0.13364214,0.07300894,-0.00026045513
216,"6652
",-0.31583995,-0.0011926593,0.01760793,0.18070033,-0.33856392,0.047818214,0.007957598,-0.0022175729,0.49045148,-0.37457126,-0.011150651,0.17918392,-0.0039604437,-0.05628226,-0.022758048,-0.77536786,-0.07001205,-0.072896935,0.15186712,0.013096498,-0.17846276,0.007358639,0.005733945,-0.051487405,0.008339837,0.057605408,0.13752353,-0.07879013,0.074729495,-0.042115897
217,"6653
",0.58747643,-0.008806218,0.018684635,-0.009407169,-0.1381029,0.020548508,0.13996118,-0.015414206,-0.021735823,0.19381468,0.38631117,-0.06590489,-0.00068476633,0.022075484,0.33917883,-0.2905323,0.11722662,0.534291,-0.16569982,0.09225863,-0.24534014,0.0034745752,0.0038358115,-0.079228885,0.025210232,0.12042089,0.0056078145,-0.02719235,-0.15469338,-0.8580753
218,"6654
",0.11641084,0.00085333723,-0.009188691,0.098871894,0.10430759,0.023671437,-0.01940462,0.003798246,-0.01936359,-0.06963348,0.09935048,-0.036863178,-0.00878402,0.008818327,-0.015184984,0.17167173,-0.04459944,-0.3370798,-0.37470317,0.071337104,0.26238638,-0.05743821,0.015992006,-0.069180235,0.022170987,0.1885656,-0.011757062,-0.024400393,-0.35358408,0.061975352
219,"6656
",-0.14914164,-0.012122385,0.077663556,0.02986083,0.057579957,0.020241488,0.04625132,0.10680188,-0.049149517,-0.086083435,0.21104342,-0.15282367,-0.008985671,-0.10435996,-0.050005913,-0.053530045,0.046973072,0.14018793,0.16212079,-0.06363918,0.07105067,0.019469583,-0.0069103334,-0.068771094,0.039910574,0.14441927,0.055804055,-0.14570175,-0.18278968,-0.0749148
220,"6658
",-0.096891284,0.009781495,0.015061062,0.024672218,-0.12648734,-0.04459921,-0.07988338,-0.105539724,-0.023515668,0.39510274,0.49100935,-0.2374134,-0.009768351,0.02054675,-0.007703071,0.3080851,-0.059606485,-0.8337736,-0.027007852,-0.11641607,-0.079846546,-0.008685492,0.0028869668,-0.0670971,-0.025032744,0.2356026,0.041810647,0.35023838,-0.5845526,-0.04527217
221,"6660
",0.38950992,-0.021910781,-0.0047907783,0.06412066,0.25477576,0.080616914,0.045742787,-0.11607415,-0.03178583,-0.51542443,0.14091596,-0.014915565,-0.002410248,0.033212416,-0.044030596,-0.0073557547,0.07884733,-0.11334994,0.6819895,-0.34312454,-0.092465065,-0.036981273,0.0018185568,0.04672246,-0.013253988,-1.4576436,-0.0038878494,0.03129614,0.042469267,-0.14282122
222,"6664
",0.43508735,0.016181082,0.033312682,-0.051675595,-0.027364882,0.093910076,-0.0225342,0.7179872,-0.04275256,0.040775932,0.014851609,0.32851395,0.011385313,-0.00012044581,-0.037725456,0.6449635,-0.012267706,0.9163584,0.22894931,-0.017015297,0.01966401,-0.0071056816,-0.010021633,-0.09783157,-0.20761605,0.00079414254,-0.047319625,0.01798537,0.07771525,0.05327411
223,"6665
",0.74672264,-0.016456636,-0.04395134,0.02702074,-0.14217936,0.051747996,0.0035888597,0.20966859,0.03142315,-0.062061433,0.39164215,-0.032336455,-0.013316548,-0.012373474,0.06916558,-0.12542142,-0.12714699,0.22600895,-0.37572044,0.016060168,0.1134195,0.0025447507,0.021131366,-0.06231087,0.026639381,-0.009340654,-0.021014342,-0.15843265,-0.03287391,-0.013332841
224,"6666
",0.19936107,0.028247263,0.0029262577,0.11145371,-0.4478965,0.111430146,-0.05526339,-0.010950387,-0.028213037,-0.20134771,0.6941588,-0.1943998,0.010514275,0.075183704,-0.017772676,0.0030769515,-0.067328274,0.13514808,0.14299242,-0.09123435,-0.4214232,-0.004714892,-0.011400392,-0.07606895,0.037928343,0.05805774,0.024956042,0.025210503,0.026540222,-0.12666982
225,"6670
",-0.14009345,0.005695343,0.023767972,0.031176167,-0.0027811858,0.03294693,0.0007892491,0.022557914,-0.037398003,0.020162912,0.42791262,0.8449824,-0.0072456584,-0.0041899886,-0.03234888,-0.050892536,-0.012022706,-0.24571967,-0.0631638,0.016527336,0.29143605,-0.024004107,0.0112135615,-0.067766465,-0.0044018184,0.024149006,-0.022460401,-0.1874503,-0.029391864,-0.05046741
226,"6671
",-0.1663811,-0.0025200367,0.056825798,0.08163462,-0.15856218,-0.026382998,-0.059540376,0.032158844,-0.005002351,0.17691769,0.5334495,0.008799023,0.007515146,7.4986376e-05,0.021918232,0.118599944,-0.079859816,0.123942696,-1.5091008,-0.062497094,-0.0101624755,0.013494497,-0.023873838,-0.06686317,0.07140127,0.017825266,-0.036375105,0.14326294,-0.121360146,-0.03066594
227,"6672
",-0.3408563,0.0017442952,-0.00046789466,-0.09786173,-0.42307183,0.027751235,0.025071325,0.017030055,0.0028735506,-0.06942415,-0.6545907,0.14547619,0.01118721,0.052394688,-0.028364118,0.016427105,-0.10734676,0.040159293,-0.078411266,-0.003149704,-0.0657226,0.024896689,-0.020542393,-0.10486193,0.02334479,0.018030806,-0.014159746,0.087554045,-0.02099629,0.11519462
228,"6675
",0.07345392,-0.007681368,-0.012363043,0.21912065,0.09961571,-0.0062783384,0.012982277,-0.06387794,0.007820652,-0.55115664,0.12761845,-0.04386417,-0.026981782,0.025321377,-0.019873416,0.0786716,0.11048212,-0.46890035,0.19670822,0.053680982,0.037105918,-0.021403275,0.012378964,-0.14625281,0.032331765,0.03762926,0.09866368,0.040141135,-0.23954993,-0.02223378
229,"6676
",0.083394945,-0.014024236,-0.021717586,-0.0053097247,0.039052356,0.009300678,0.015950033,0.09412115,-0.023095539,-0.1190986,0.4219484,-0.05094115,-0.0077552553,-0.0019948005,0.0048082042,0.2724746,0.04976446,0.6055689,0.0055754725,0.026112543,-0.001914083,-0.052911565,0.02400591,-0.09855721,0.014878102,0.01390145,0.01215796,0.15600948,0.015312883,-0.016466675
230,"6678
",-0.11228141,0.016482033,-0.00084232824,-0.018001297,-0.35053158,0.006436275,0.19821441,0.00094888103,-0.031317454,0.078136764,-0.00042752075,-0.38531595,0.0053100316,-0.034877762,0.09972911,-0.12616387,0.11580165,0.5955685,-0.12551518,-0.011513612,-0.2867597,-0.00758239,0.00022971557,1.1892272,0.06304812,0.044792872,0.004118607,0.041591845,0.023914436,-0.025828196
231,"6679
",0.80799145,0.0049699955,-0.021347702,-0.017332464,0.011635977,0.024930887,-0.007638816,0.034532126,0.19008772,-0.11203864,0.09038348,0.11919664,0.0028288155,0.0002369664,0.16472664,-0.19272494,-0.016235065,0.033096418,-0.03844385,0.04966405,-0.21677266,-0.01613995,0.014743166,-0.045214284,0.03237997,0.12160231,0.016395273,-0.15840033,-0.018173028,0.014974556
232,"6680
",0.23256494,0.0034546026,0.011247029,0.012138906,-0.25583223,-0.032668542,0.09572298,-0.101720124,-0.020263957,-0.16530104,0.42983335,-0.4890187,-0.009745725,0.0064688157,0.11460772,0.16828385,-0.077693604,-0.28308272,-0.69265884,-0.014829382,-0.12802601,-0.049166147,0.0013239408,-0.11227028,0.022396678,0.108736634,0.01616246,-0.095080175,0.10053432,-0.0026694012
233,"6681
",0.1272202,-0.013238925,0.008310867,0.025165707,0.0858062,-0.005467624,-0.059706718,0.03829493,-0.024304299,-0.4968865,-0.22869219,-0.016976966,-0.007066415,-0.031762276,-0.04543834,0.037733544,-0.05347336,-0.37997657,0.14788699,0.011344902,-0.0056086336,-0.047958016,-0.002089588,-0.048819274,0.025139963,0.1510462,-0.055317413,-0.020315612,0.024088416,0.028776774
234,"6682
",-0.03255749,-0.011457189,-0.0657195,-0.077298045,0.11427844,0.0636699,0.016435593,0.044788346,-0.02508867,-0.53400403,0.13775021,-0.107277706,-0.0063348245,0.027457265,-0.076856524,0.065612905,0.0071587106,0.3024562,-0.33381099,-0.04698603,-0.5445368,-0.019122774,0.005318868,-0.07978625,-0.0026450206,0.03746939,0.006811562,0.024278821,0.0054933787,0.019692918
235,"6683
",-0.0971941,0.010063753,0.010650427,-0.040810164,-0.009989838,0.011217707,0.043789893,-0.033814803,-0.02147471,-0.07842878,0.4488673,0.3859257,0.01638939,-0.16176596,0.09003357,-0.24313809,0.34340766,-0.1429296,-0.39806294,-0.038321134,-0.0025961932,0.012424637,0.0015967785,-0.039679237,-0.019143756,-0.017984651,-0.04167166,-0.24592902,-0.01080384,-0.058700718
236,"6686
",-0.10890672,-0.018944386,-0.00011245783,0.21444555,0.0041590095,0.006084786,0.0059376354,-0.71252054,-0.038047858,-0.07582687,0.120603554,0.04860555,0.010191924,0.022093255,-0.11577825,0.06399883,0.036038518,-0.38760886,-0.51009846,-0.01495407,-0.22814843,-0.022865953,-0.004114282,-0.0721272,-0.10992725,0.0513331,0.011250603,-0.113089494,-0.2430164,-0.04174974
237,"6691
",0.6832795,-0.006882502,-0.01991634,-0.40553504,0.08294917,-0.015712306,-0.009903355,0.25342366,-0.0121171875,-0.062052652,0.21375051,-0.020414814,0.004819364,0.082170665,-0.0015553451,0.15110366,-0.33239824,-0.11505443,-0.3026271,0.026215741,-0.14656097,0.014966206,-0.0050058956,-0.08438901,0.037456956,0.15215826,-0.01266362,0.08471599,-0.03608174,0.21966547
238,"6692
",0.20210259,-0.01034447,-0.0075224843,-0.11613929,0.13969706,0.09235435,0.016713219,-0.058389463,-0.03689266,-0.17121513,0.39561555,0.060202707,-0.00047540956,0.036948513,-0.039868705,-0.16217767,-0.088592224,0.18413131,-0.045665227,0.053746708,-0.0036565457,-0.039545204,-0.0049550477,-0.102183804,0.04706085,0.011876212,-0.026058078,-0.020714229,0.011140319,-0.0789103
239,"6693
",-0.1406012,-0.012619483,-0.010780778,-0.014456475,-0.17495938,0.029622538,-0.0102852285,0.08594213,0.025845937,-0.007241341,0.19556813,0.08494891,0.016879072,-0.0109432805,0.5820353,0.29584792,0.08609677,0.15093693,-0.84107697,-0.028877614,-0.06600353,-0.0240449,-0.0034638306,-0.07148489,0.021995392,0.037871514,-0.020627385,0.10289593,0.0027941007,0.002029714
240,"6696
",0.42803353,0.015322563,-0.0046303906,0.0654834,0.113744006,-0.030987626,0.052513275,-0.084104866,-0.031420343,-0.2965878,-0.029085841,0.378303,0.0041517597,0.053742945,0.0068825455,-0.018841,0.0003536966,-0.025433203,0.2654378,-0.010685349,-0.0008064474,-0.052294273,0.0035581929,-0.12826315,-0.0017039308,0.115462564,-0.01602608,0.040813614,-0.22514683,-0.0027542938
241,"6699
",1.4768509e-13,1.7217433e-08,1.3305484e-10,-5.0882475e-13,-8.379327e-08,9.166115e-11,-4.2867175e-16,3.5169418e-09,-2.5692552e-08,-4.324251e-12,-3.526686e-14,9.522092e-16,-4.853768e-15,-1.0616606e-08,1.2784429e-15,-2.730783e-10,4.8067176e-13,1.1139971e-10,-1.1561611e-12,-1.5621803e-13,1.1617495e-13,-1.9164982e-10,-1.9353536e-06,6.322432e-16,-5.011728e-12,-3.0824295e-14,-4.5389434e-15,1.0255169e-05,2.4287223e-07,-1.6444314e-10
242,"6701
",0.76839423,-0.014652516,0.060757555,0.31920764,0.012034286,0.0005730369,0.14019643,0.13726898,-0.03915882,-0.20132625,0.34529638,0.31059384,0.018852351,0.026493436,0.0051149027,0.19488043,0.16702084,-0.30796757,-0.25104862,-0.004897775,0.36669222,-0.01531838,0.01277543,-0.05411106,0.035538774,0.17455444,-0.029001616,-0.06170438,-0.10720887,0.028412385
243,"6705
",0.2524137,0.011175491,0.032587893,-0.09484595,-0.05584524,0.013485753,0.2237548,0.06609345,-0.0034910857,0.33374456,0.024570357,-0.16503264,-0.005192352,-0.02511449,0.012725021,-0.036759708,0.31203884,-0.055415697,-0.59763587,-0.11205504,0.05634166,-0.047440827,-0.0027362665,-0.053661283,-0.052238323,0.0217634,-0.043552466,0.17644806,-0.008355814,0.018465182
244,"6710
",-0.11872021,0.0070489976,-0.006790029,-0.037441883,-0.25698018,-0.024886662,-0.14357658,0.0045787226,0.1674214,-0.006353228,0.21190502,0.12247967,-0.007296191,-0.05779214,0.08268809,0.61563814,0.053276468,-0.04576493,-1.137633,-0.05150453,0.030418532,0.011816201,0.018864864,-0.0765168,0.040335532,0.06411948,-0.006121612,-0.62961614,-0.008299728,0.00042720023
245,"6711
",0.24732128,-0.019403141,-0.008744224,-0.02554333,-0.21581015,-0.049900148,0.027017552,0.04744039,0.01623639,0.29851532,0.08391119,0.026699066,-0.004229097,0.48837885,-0.001897236,-0.025291163,0.030371081,0.20775014,-0.07867527,0.016932659,0.0425207,-0.023198523,0.00423798,-0.08030514,0.01982581,0.027416961,0.012716466,-0.047718406,-0.19558536,-0.088510394
